date,observed,trend,seasonal,resid
2012-02-16,0.009122119388117245,0.0062613931506662265,0.0007488996506816724,0.0021118265867693456
2012-02-17,-0.00017868597322523438,0.006690488752808342,-0.0006110904111617013,-0.006258084314871876
2012-02-20,0.0,0.006684226953293039,0.0018009136684068036,-0.008485140621699843
2012-02-21,0.025352388704060314,0.00703794494862731,0.0029933907565287024,0.015321052998904301
2012-02-22,-0.0035154181620198344,0.008037155483994644,0.0009818621132149858,-0.012534435759229464
2012-02-23,0.0065295086692356286,0.008603373980477981,-0.0019490023753521025,-0.00012486293589024995
2012-02-24,0.011658094181023815,0.00836212220419969,-0.0017000949813960095,0.004996066958220135
2012-02-27,0.00641258053676852,0.008481893439297197,0.002359490963679754,-0.004428803866208432
2012-02-28,0.01835424356131088,0.008728543502133231,-0.0015322929656072216,0.01115799302478487
2012-02-29,0.013130021413997994,0.008314492767689578,-0.0011403576734370332,0.005955886319745449
2012-03-01,0.003742373425645207,0.0072762837568399056,-0.0008290145774445128,-0.002704895753750186
2012-03-02,0.0013039993802481664,0.006512365824014691,-0.0031069595771889584,-0.002101406866577566
2012-03-05,-0.022047517537315153,0.006407979862470672,0.0017758230131164937,-0.03023132041290232
2012-03-06,-0.0054392731012196105,0.006381979204844157,0.0012888384927114294,-0.013110090798775197
2012-03-07,0.0008108335068113259,0.006831302169118668,0.0027125389573620156,-0.008733007619669358
2012-03-08,0.021292897558248036,0.0069407307473108295,-0.0017692951275806374,0.016121461938517843
2012-03-09,0.005867787954346726,0.006300509119798778,-0.0008981640181006346,0.00046544285264858275
2012-03-12,0.012527318172877111,0.006552125997671753,0.004235813898899182,0.0017393782763061756
2012-03-13,0.029166641963906503,0.006947981446218281,-0.0013678865128663306,0.023586547030554555
2012-03-14,0.03781079849795477,0.006739350913707951,0.004577280138132772,0.026494167446114044
2012-03-15,-0.006818606400490812,0.006806578497892153,-0.0016529881788794629,-0.011972196719503501
2012-03-16,1.7195469072861513e-05,0.006753595438627395,-0.0017860949047480163,-0.004950305064806517
2012-03-19,0.02652103032648956,0.006519486587240974,0.00011428059766262045,0.01988726314158596
2012-03-20,0.008085183409520802,0.005969712116652274,-0.000499737365374576,0.002615208658243104
2012-03-21,-0.005709845053859741,0.0051814994314706465,-0.0009075927041124565,-0.009983751781217931
2012-03-22,-0.005244824161561912,0.004749593804867649,-0.0028239468800692756,-0.007170471086360285
2012-03-23,-0.005489648874994035,0.004104794689764333,-0.0025430694653068723,-0.007051374099451496
2012-03-26,0.018337761895512505,0.0032899138631770027,0.0011898414467324198,0.013858006585603082
2012-03-27,0.012356073299293557,0.0039063460431137224,0.0006561225617635356,0.0077936046944163
2012-03-28,0.005110193886457948,0.004795830509166868,-0.000317508540266588,0.0006318719175576681
2012-03-29,-0.012564487645659206,0.0038176669065940715,0.0007488996506816724,-0.01713105420293495
2012-03-30,-0.016905376590171883,0.0023821402267961587,-0.0006110904111617013,-0.018676426405806343
2012-04-02,0.031823703289325156,0.0016280615446968372,0.0018009136684068036,0.028394728076221516
2012-04-03,0.01728001232752674,0.000563003007936217,0.0029933907565287024,0.01372361856306182
2012-04-04,-0.007960873736105989,0.0005928103492178983,0.0009818621132149858,-0.009535546198538873
2012-04-05,0.015008619294373915,0.0014924546284786585,-0.0019490023753521025,0.015465167041247358
2012-04-06,0.0,0.0014140693645996849,-0.0017000949813960095,0.0002860256167963246
2012-04-09,0.004024143634607125,0.0003171590080491711,0.002359490963679754,0.0013474936628781993
2012-04-10,-0.012243787771849757,-0.0008381166096746628,-0.0015322929656072216,-0.009873378196567872
2012-04-11,-0.003564708363739011,-0.0008202790903529672,-0.0011403576734370332,-0.0016040715999490103
2012-04-12,-0.005477234392797681,-0.0006457923310847714,-0.0008290145774445128,-0.0040024274842683965
2012-04-13,-0.02816433970750798,-0.0010598654692789682,-0.0031069595771889584,-0.02399751466104005
2012-04-16,-0.04147202804479877,-0.0016239350788765264,0.0017758230131164937,-0.04162391597903874
2012-04-17,0.050971168202467165,-0.0020488222677778486,0.0012888384927114294,0.051731151977533585
2012-04-18,-0.0022305398336867066,-0.002348642879076813,0.0027125389573620156,-0.0025944359119719094
2012-04-19,-0.03435554525562168,-0.002155829312698347,-0.0017692951275806374,-0.030430420815342696
2012-04-20,-0.0246153700196583,-0.0017367270545434507,-0.0008981640181006346,-0.021980478947014215
2012-04-23,-0.002234244779077188,-0.0023463547412018865,0.004235813898899182,-0.004123703936774484
2012-04-24,-0.019975307289776367,-0.0035652157467490468,-0.0013678865128663306,-0.015042205030160988
2012-04-25,0.08874118822853849,-0.004084930677147389,0.004577280138132772,0.08824883876755311
2012-04-26,-0.0037703393754289216,-0.00490311522963623,-0.0016529881788794629,0.0027857640330867708
2012-04-27,-0.007734187388727443,-0.005632191012933809,-0.0017860949047480163,-0.00031590147104561695
2012-04-30,-0.031542208208740985,-0.0047200853979897815,0.00011428059766262045,-0.026936403408413825
2012-05-01,-0.0031681151186786494,-0.0037400746894365386,-0.000499737365374576,0.0010716969361324652
2012-05-02,0.006613704633641415,-0.003197917015069956,-0.0009075927041124565,0.010719214352823827
2012-05-03,-0.007099168292971303,-0.0027936127872373703,-0.0028239468800692756,-0.0014816086256646574
2012-05-04,-0.028479693035236453,-0.00247531610219633,-0.0025430694653068723,-0.023461307467733252
2012-05-07,0.0074836294799014436,-0.0014040446920469006,0.0011898414467324198,0.007697832725215925
2012-05-08,-0.0022830256191747056,-0.0012665434897869425,0.0006561225617635356,-0.0016726046911512988
2012-05-09,0.001760056126988374,-0.0015821157697309461,-0.000317508540266588,0.003659680436985908
2012-05-10,0.002354464096518294,-0.0008128399081727932,0.0007488996506816724,0.0024184043540094145
2012-05-11,-0.006678192843055597,-0.0003543544607755269,-0.0006110904111617013,-0.0057127479711183695
2012-05-14,-0.014981141657297248,-0.00029174144792326487,0.0018009136684068036,-0.01649031387778079
2012-05-15,-0.009046803058680553,0.00013333230244656595,0.0029933907565287024,-0.012173526117655821
2012-05-16,-0.012816954173799244,-0.0008003307155968795,0.0009818621132149858,-0.012998485571417352
2012-05-17,-0.029226373417263307,-0.001953374478363008,-0.0019490023753521025,-0.025323996563548196
2012-05-18,0.0004904457137824281,-0.0015033464387176735,-0.0017000949813960095,0.003693887133896111
2012-05-21,0.058260034817466444,-0.0008608162259008012,0.002359490963679754,0.05676136007968749
2012-05-22,-0.007679036441514575,-0.00039949936199427493,-0.0015322929656072216,-0.005747244113913079
2012-05-23,0.024400000767920815,-0.0004270355141667808,-0.0011403576734370332,0.02596739395552463
2012-05-24,-0.009183689854502353,-0.0005530005307794512,-0.0008290145774445128,-0.007801674746278389
2012-05-25,-0.00536008314334091,9.745253079121248e-05,-0.0031069595771889584,-0.0023505760969431645
2012-05-28,0.0,0.0008614014269234655,0.0017758230131164937,-0.002637224440039959
2012-05-29,0.01774921229326587,0.0011593000879420556,0.0012888384927114294,0.015301073712612386
2012-05-30,0.012057079278874339,0.0011670121007694725,0.0027125389573620156,0.008177528220742851
2012-05-31,-0.0024866126746935224,0.0008214284514395499,-0.0017692951275806374,-0.0015387459985524347
2012-06-01,-0.02897517575675046,0.0007916798066255801,-0.0008981640181006346,-0.028868691545275403
2012-06-04,0.005882341729150697,0.0009560816407586156,0.004235813898899182,0.0006904461894928996
2012-06-05,-0.0025874687758143944,0.0010689360628765136,-0.0013678865128663306,-0.002288518325824577
2012-06-06,0.015333568631969774,0.0015420870732014,0.004577280138132772,0.009214201420635601
2012-06-07,0.00045465445517201,0.0021566688725054347,-0.0016529881788794629,-4.9026238453961845e-05
2012-06-08,0.015042501159391763,0.0029153550229831593,-0.0017860949047480163,0.013913241041156621
2012-06-11,-0.015767083987847874,0.0026171907688868185,0.00011428059766262045,-0.018498555354397313
2012-06-12,0.008735772494819827,0.0022111302888438117,-0.000499737365374576,0.007024379571350591
2012-06-13,-0.006942352110207439,0.0021262567036076686,-0.0009075927041124565,-0.008161016109702652
2012-06-14,-0.0011010125458826847,0.0021654375458444028,-0.0028239468800692756,-0.00044250321165781184
2012-06-15,0.004549334911914782,0.002589685606479188,-0.0025430694653068723,0.004502718770742466
2012-06-18,0.020291535300685393,0.002788426928109307,0.0011898414467324198,0.016313266925843666
2012-06-19,0.002782988221156746,0.0025587379830162736,0.0006561225617635356,-0.0004318723236230634
2012-06-20,-0.0028432369436980354,0.0018041741283621863,-0.000317508540266588,-0.0043299025317936335
2012-06-21,-0.013777261792590645,0.0013885929493478812,0.0007488996506816724,-0.015914754392620196
2012-06-22,0.007668614357215109,0.0019293856039390006,-0.0006110904111617013,0.006350319164437809
2012-06-25,-0.0194638388095858,0.002536638490181827,0.0018009136684068036,-0.023801390968174428
2012-06-26,0.002207159420681837,0.0025359976690234945,0.0029933907565287024,-0.00332222900487036
2012-06-27,0.004318143966331567,0.0023057177267958467,0.0009818621132149858,0.0010305641263207343
2012-06-28,-0.00948656359915201,0.0022454897484695496,-0.0019490023753521025,-0.009783050972269457
2012-06-29,0.026271804924334674,0.0019369356038008493,-0.0017000949813960095,0.026034964301929833
2012-07-02,0.014588820361133736,0.0016641986023397377,0.002359490963679754,0.010565130795114244
2012-07-03,0.01162854921223766,0.0016880997928088205,-0.0015322929656072216,0.011472742385036061
2012-07-04,0.0,0.0008581613594508412,-0.0011403576734370332,0.00028219631398619194
2012-07-05,0.017567161447622492,0.00026987689580543764,-0.0008290145774445128,0.018126299129261565
2012-07-06,-0.006656050807378633,0.0005078297305499872,-0.0031069595771889584,-0.004056920960739662
2012-07-09,0.013220446961844878,0.0006729753672062818,0.0017758230131164937,0.010771648581522103
2012-07-10,-0.009252571374161023,0.0010101113464006178,0.0012888384927114294,-0.01155152121327307
2012-07-11,-0.006214968332943993,0.001343915078665912,0.0027125389573620156,-0.010271422368971921
2012-07-12,-0.009149435803733508,0.0015400533201527236,-0.0017692951275806374,-0.008920193996305593
2012-07-13,0.01013520664775669,0.0018856871037828556,-0.0008981640181006346,0.009147683562074467
2012-07-16,0.0032071324992131167,0.002484598886589802,0.004235813898899182,-0.0035132802862758677
2012-07-17,4.929118462326798e-05,0.0029137268649528886,-0.0013678865128663306,-0.00149654916746329
2012-07-18,-0.0011199878621267478,0.0027328885074303553,0.004577280138132772,-0.008430156507689876
2012-07-19,0.013294532249690683,0.0028858945875377055,-0.0016529881788794629,0.01206162584103244
2012-07-20,-0.01631062531524896,0.0027272364309461005,-0.0017860949047480163,-0.017251766841447046
2012-07-23,-0.0007781776008738417,0.002294782961199234,0.00011428059766262045,-0.003187241159735696
2012-07-24,-0.004819062464009205,0.0021250430610051606,-0.000499737365374576,-0.00644436815963979
2012-07-25,-0.04318382315285718,0.0019532464491463786,-0.0009075927041124565,-0.044229476897891105
2012-07-26,-0.00015660932195715738,0.0017833486153433016,-0.0028239468800692756,0.0008839889427688166
2012-07-27,0.01788210177266225,0.0020553522416015954,-0.0025430694653068723,0.018369818996367526
2012-07-30,0.016867506639315577,0.0026924118100760124,0.0011898414467324198,0.012985253382507146
2012-07-31,0.026435175634186736,0.0028367058007654025,0.0006561225617635356,0.022942347271657795
2012-08-01,-0.006467200420810393,0.0031921601985857653,-0.000317508540266588,-0.00934185207912957
2012-08-02,0.0016149961737303986,0.003618177812594535,0.0007488996506816724,-0.0027520812895458087
2012-08-03,0.01301438340870198,0.0034611021615895505,-0.0006110904111617013,0.01016437165827413
2012-08-06,0.01112509910734416,0.0035666902287391222,0.0018009136684068036,0.005757495210198235
2012-08-07,-0.0026340997944629407,0.003803825399335969,0.0029933907565287024,-0.009431315950327613
2012-08-08,-0.0016908982698756736,0.0037671126870143217,0.0009818621132149858,-0.006439873070104981
2012-08-09,0.005702843443496253,0.003293778237097211,-0.0019490023753521025,0.004358067581751144
2012-08-10,0.0015629084861901177,0.00314086425556972,-0.0017000949813960095,0.0001221392120164071
2012-08-13,0.013350508614466294,0.003460074043565547,0.002359490963679754,0.007530943607220992
2012-08-14,0.0026824669472607088,0.003797136932249404,-0.0015322929656072216,0.00041762298061852636
2012-08-15,-0.0013617144465499775,0.0047239159941104055,-0.0011403576734370332,-0.00494527276722335
2012-08-16,0.008735005865987855,0.005479411312829174,-0.0008290145774445128,0.0040846091306031935
2012-08-17,0.018496322349753624,0.005436956907097201,-0.0031069595771889584,0.01616632501984538
2012-08-20,0.026291647913177618,0.0045270219238145535,0.0017758230131164937,0.019988802976246573
2012-08-21,-0.013666132884130322,0.003317695695844372,0.0012888384927114294,-0.01827266707268612
2012-08-22,0.019525857046247097,0.0031629445035437002,0.0027125389573620156,0.01365037358534138
2012-08-23,-0.009329204342398478,0.003804139646772934,-0.0017692951275806374,-0.011364048861590774
2012-08-24,0.0008904361261226068,0.004091072811874925,-0.0008981640181006346,-0.002302472667651684
2012-08-27,0.01878718704982152,0.004096224415034562,0.004235813898899182,0.010455148735887775
2012-08-28,-0.0013026531301743027,0.0042103706839652704,-0.0013678865128663306,-0.004145137301273243
2012-08-29,-0.0019708062866280462,0.004337704140688841,0.004577280138132772,-0.010885790565449659
2012-08-30,-0.014254716320834637,0.00419463947032183,-0.0016529881788794629,-0.016796367612277003
2012-08-31,0.002063784363626864,0.004025988246560404,-0.0017860949047480163,-0.00017610897818552424
2012-09-03,0.0,0.003589185736099748,0.00011428059766262045,-0.0037034663337623683
2012-09-04,0.014626533256148377,0.0026843770011200697,-0.000499737365374576,0.012441893620402884
2012-09-05,-0.007022675161354686,0.0020393135173953024,-0.0009075927041124565,-0.008154395974637532
2012-09-06,0.009011961809666458,0.002113958401575863,-0.0028239468800692756,0.009721950288159871
2012-09-07,0.006166266297120249,0.0017166454231448858,-0.0025430694653068723,0.006992690339282235
2012-09-10,-0.02601275688210125,0.0004296971647003027,0.0011898414467324198,-0.027632295493533972
2012-09-11,-0.0032441345226074114,7.517719726930144e-05,0.0006561225617635356,-0.003975434281640248
2012-09-12,0.013927038197943498,0.00028160395411273777,-0.000317508540266588,0.013962942784097347
2012-09-13,0.019692466148730547,0.000251785086509726,0.0007488996506816724,0.018691781411539148
2012-09-14,0.01215290333982133,-7.817113429876352e-05,-0.0006110904111617013,0.012842164885281795
2012-09-17,0.012295675365803005,-0.0011295811945367146,0.0018009136684068036,0.011624342891932916
2012-09-18,0.0030441000829206644,-0.0018498579949787748,0.0029933907565287024,0.0019005673213707366
2012-09-19,0.0002709092561550275,-0.001723258342358597,0.0009818621132149858,0.001012305485298639
2012-09-20,-0.004842844304555172,-0.0016533216455445346,-0.0019490023753521025,-0.0012405202836585345
2012-09-21,0.0019895228085560213,-0.0017405375670626094,-0.0017000949813960095,0.00543015535701464
2012-09-24,-0.01328425633553898,-0.001598552671666257,0.002359490963679754,-0.014045194627552477
2012-09-25,-0.024971292201514728,-0.0013140317821597378,-0.0015322929656072216,-0.02212496745374777
2012-09-26,-0.012411764321260566,-0.0011789913319851632,-0.0011403576734370332,-0.01009241531583837
2012-09-27,0.024263748791532036,-0.001654501655855898,-0.0008290145774445128,0.026747265024832444
2012-09-28,-0.020871199281649155,-0.0028176153264079145,-0.0031069595771889584,-0.014946624378052283
2012-10-01,-0.01155772596209459,-0.002426393692929139,0.0017758230131164937,-0.010907155282281943
2012-10-02,0.002912042945281801,-0.0018210269014267589,0.0012888384927114294,0.00344423135399713
2012-10-03,0.015333286627441156,-0.0024481339792151724,0.0027125389573620156,0.015068881649294312
2012-10-04,-0.006925765979773235,-0.003111143864320396,-0.0017692951275806374,-0.0020453269878722017
2012-10-05,-0.021310375485012023,-0.003990357117522548,-0.0008981640181006346,-0.01642185434938884
2012-10-08,-0.022096604953320886,-0.0045493144522336096,0.004235813898899182,-0.021783104399986458
2012-10-09,-0.003635469153555504,-0.0048049773763790046,-0.0013678865128663306,0.002537394735689831
2012-10-10,0.007957988893963819,-0.005099741783445724,0.004577280138132772,0.00848045053927677
2012-10-11,-0.019987309692582778,-0.005228901993061253,-0.0016529881788794629,-0.013105419520642063
2012-10-12,0.0025634224442905307,-0.005698706657230266,-0.0017860949047480163,0.010048224006268813
2012-10-15,0.008019455643117457,-0.005836013161257789,0.00011428059766262045,0.013741188206712626
2012-10-16,0.02367833098342209,-0.005022921872056133,-0.000499737365374576,0.029200990220852797
2012-10-17,-0.007972045878153922,-0.005088042539904069,-0.0009075927041124565,-0.0019764106341373967
2012-10-18,-0.018569286905778415,-0.0065281277104149195,-0.0028239468800692756,-0.00921721231529422
2012-10-19,-0.03603930522055587,-0.00690096014344193,-0.0025430694653068723,-0.026595275611807072
2012-10-22,0.03966611264430142,-0.006200796027204255,0.0011898414467324198,0.044677067224773256
2012-10-23,-0.03260099655886728,-0.006183428104206522,0.0006561225617635356,-0.027073691016424293
2012-10-24,0.005657475566898551,-0.0066701818079912805,-0.000317508540266588,0.01264516591515642
2012-10-25,-0.01181856432653794,-0.007344664839831388,0.0007488996506816724,-0.005222799137388223
2012-10-26,-0.009088861377039348,-0.007158293741896455,-0.0006110904111617013,-0.0013194772239811911
2012-10-29,0.0,-0.005167726434260041,0.0018009136684068036,0.003366812765853238
2012-10-30,0.0,-0.003679049816144342,0.0029933907565287024,0.0006856590596156396
2012-10-31,-0.014370855084927414,-0.003869617466095658,0.0009818621132149858,-0.011483099732046743
2012-11-01,0.0020493074595955285,-0.0036456610809018544,-0.0019490023753521025,0.007643970915849486
2012-11-02,-0.03309090880573551,-0.0030644724611995607,-0.0017000949813960095,-0.02832634136313994
2012-11-05,0.013557785037101144,-0.0024242571475946817,0.002359490963679754,0.013622551221016072
2012-11-06,-0.0030278562220554806,-0.0025610341917226133,-0.0015322929656072216,0.0010654709352743543
2012-11-07,-0.038262440371595874,-0.0030095375043792862,-0.0011403576734370332,-0.034112545193779556
2012-11-08,-0.03629068538878377,-0.0024360716398666494,-0.0008290145774445128,-0.03302559917147261
2012-11-09,0.017313288917045977,-0.0014577535528295692,-0.0031069595771889584,0.021878002047064506
2012-11-12,-0.007732367186529254,-0.0016076712560744168,0.0017758230131164937,-0.007900518943571331
2012-11-13,0.00012875954958047053,-0.00199349973668668,0.0012888384927114294,0.0008334207935557212
2012-11-14,-0.01108865220394295,-0.0029110433440028044,0.0027125389573620156,-0.010890147817302163
2012-11-15,-0.020972809058795616,-0.003619589436466802,-0.0017692951275806374,-0.015583924494748175
2012-11-16,0.003918933470106412,-0.003435818407504545,-0.0008981640181006346,0.008252915895711591
2012-11-19,0.07210812454974547,-0.003817615952437079,0.004235813898899182,0.07168992660328337
2012-11-20,-0.008519601569679902,-0.003560864205365799,-0.0013678865128663306,-0.003590850851447772
2012-11-21,0.0014080623130092729,-0.0030309683813525647,0.004577280138132772,-0.00013824944377093494
2012-11-22,0.0,-0.0031870684199029773,-0.0016529881788794629,0.00484005659878244
2012-11-23,0.017447429933845404,-0.0035837404265121908,-0.0017860949047480163,0.022817265265105614
2012-11-26,0.0315483669698553,-0.0035887860383002033,0.00011428059766262045,0.035022872410492886
2012-11-27,-0.008057202990991663,-0.00298463339451409,-0.000499737365374576,-0.004572832231102997
2012-11-28,-0.0031467106631405395,-0.0020492976262904234,-0.0009075927041124565,-0.00018982033273765952
2012-11-29,0.011013329749966383,-0.0011887160438606849,-0.0028239468800692756,0.015025992673896343
2012-11-30,-0.006922836654075892,-0.0010941294281474763,-0.0025430694653068723,-0.0032856377606215433
2012-12-03,0.0015545818831306235,-0.001303521703627764,0.0011898414467324198,0.0016682621400259676
2012-12-04,-0.01763917463443232,-0.0011498377689529988,0.0006561225617635356,-0.017145459427242857
2012-12-05,-0.06435696279650382,-0.0011969036990436385,-0.000317508540266588,-0.0628425505571936
2012-12-06,0.015683108489024544,-0.0008253534336479332,0.0007488996506816724,0.015759562271990806
2012-12-07,-0.025564272454866366,-0.0006511995806264121,-0.0006110904111617013,-0.024301982463078253
2012-12-10,-0.006432441618125062,-0.0013568157135027564,0.0018009136684068036,-0.0068765395730291095
2012-12-11,0.02183754644240188,-0.0016781221369126208,0.0029933907565287024,0.020522277822785796
2012-12-12,-0.004414652086535242,-0.001031570132683487,0.0009818621132149858,-0.004364944067066741
2012-12-13,-0.0172728978518214,-0.0007373851494842324,-0.0019490023753521025,-0.014586510326985068
2012-12-14,-0.037569023890871356,-0.0017027926814944957,-0.0017000949813960095,-0.03416613622798085
2012-12-17,0.017733163414956232,-0.003081668914341451,0.002359490963679754,0.018455341365617932
2012-12-18,0.029045924027256254,-0.003526365380411587,-0.0015322929656072216,0.034104582373275065
2012-12-19,-0.014216074527487632,-0.003555257788180481,-0.0011403576734370332,-0.009520459065870117
2012-12-20,-0.008702156287107687,-0.003740254546476062,-0.0008290145774445128,-0.004132887163187112
2012-12-21,-0.004600043241837604,-0.003704025243361783,-0.0031069595771889584,0.002210941578713138
2012-12-24,0.0016174284435370723,-0.0043109558581995045,0.0017758230131164937,0.0041525612886200835
2012-12-25,0.0,-0.005162914142292046,0.0012888384927114294,0.003874075649580617
2012-12-26,-0.013783848459800851,-0.003630323634871238,0.0027125389573620156,-0.012866063782291628
2012-12-27,0.004015403120804617,-0.0022395773290791025,-0.0017692951275806374,0.008024275577464357
2012-12-28,-0.010620047528202559,-0.002276045715785361,-0.0008981640181006346,-0.007445837794316563
2012-12-31,0.04431013757547375,-0.001831622628645237,0.004235813898899182,0.04190594630521981
2013-01-01,0.0,-0.00192937237235112,-0.0013678865128663306,0.0032972588852174505
2013-01-02,0.03168158099707741,-0.0017556674625506118,0.004577280138132772,0.028859968321495247
2013-01-03,-0.012622419692112863,-0.003148421113649691,-0.0016529881788794629,-0.00782101039958371
2013-01-04,-0.027854602294657527,-0.004686583385127003,-0.0017860949047480163,-0.02138192400478251
2013-01-07,-0.0058821747724591145,-0.004371887250994636,0.00011428059766262045,-0.0016245681191270987
2013-01-08,0.0026915507871145827,-0.004461828826891471,-0.000499737365374576,0.00765311697938063
2013-01-09,-0.015629008907380393,-0.004448650473857718,-0.0009075927041124565,-0.010272765729410218
2013-01-10,0.01239582249647131,-0.004167941254778626,-0.0028239468800692756,0.01938771063131921
2013-01-11,-0.006131571213724096,-0.004063549544110123,-0.0025430694653068723,0.00047504779569289887
2013-01-14,-0.03565252044748446,-0.004497442576123036,0.0011898414467324198,-0.03234491931809384
2013-01-15,-0.0315495693493697,-0.0043547822471366685,0.0006561225617635356,-0.02785090966399657
2013-01-16,0.04150886236368212,-0.0035580949939657143,-0.000317508540266588,0.04538446589791442
2013-01-17,-0.006737938323633341,-0.00291755844294599,0.0007488996506816724,-0.004569279531369023
2013-01-18,-0.005331328844583982,-0.0020712868766812305,-0.0006110904111617013,-0.0026489515567410505
2013-01-21,0.0,-0.0022184745809485326,0.0018009136684068036,0.000417560912541729
2013-01-22,0.009540120201923852,-0.003201053857276635,0.0029933907565287024,0.009747783302671783
2013-01-23,0.01830506874197324,-0.004178547167851436,0.0009818621132149858,0.02150175379660969
2013-01-24,-0.1235578377462746,-0.004542892903321498,-0.0019490023753521025,-0.117065942467601
2013-01-25,-0.023573820285056835,-0.004112947851002443,-0.0017000949813960095,-0.017760777452658385
2013-01-28,0.02261972785708366,-0.0037803463017142616,0.002359490963679754,0.02404058319511817
2013-01-29,0.018762865031318743,-0.0037333270915228824,-0.0015322929656072216,0.024028485088448844
2013-01-30,-0.003142314349524944,-0.003927491610131632,-0.0011403576734370332,0.001925534934043721
2013-01-31,-0.002933363320324789,-0.004380833629168629,-0.0008290145774445128,0.002276484886288353
2013-02-01,-0.004105333568510394,-0.004411357656838277,-0.0031069595771889584,0.003412983665516841
2013-02-04,-0.0249108631505649,-0.003833613443076966,0.0017758230131164937,-0.022853072720604425
2013-02-05,0.03508791133328404,-0.002777476159105135,0.0012888384927114294,0.036576548999677744
2013-02-06,-0.0010705246028276383,-0.002874562096429442,0.0027125389573620156,-0.000908501463760212
2013-02-07,0.02973427232501491,-0.0037362571020687447,-0.0017692951275806374,0.03523982455466429
2013-02-08,0.014437377243472715,-0.004066643810732842,-0.0008981640181006346,0.019402185072306195
2013-02-11,0.010421450547760225,-0.0047939274421079075,0.004235813898899182,0.01097956409096895
2013-02-12,-0.025066069551972547,-0.004916343207013478,-0.0013678865128663306,-0.018781839832092737
2013-02-13,-0.0019019480854380877,-0.005152241018731081,0.004577280138132772,-0.0013269872048397788
2013-02-14,-0.0008996347378011915,-0.0034172269072779765,-0.0016529881788794629,0.004170580348356248
2013-02-15,-0.013780684109825803,-0.0007282603191232014,-0.0017860949047480163,-0.011266328885954585
2013-02-18,0.0,-0.00043080825384122335,0.00011428059766262045,0.0003165276561786029
2013-02-19,-0.00036947137386178497,-0.0012424154466601429,-0.000499737365374576,0.0013726814381729339
2013-02-20,-0.02421785786292896,-0.0018651857864147986,-0.0009075927041124565,-0.021445079372401702
2013-02-21,-0.006215849690199837,-0.0016055625641810808,-0.0028239468800692756,-0.0017863402459494808
2013-02-22,0.01064865931276815,-0.0008967220622767116,-0.0025430694653068723,0.014088450840351735
2013-02-25,-0.01776809814829805,0.00046999058208996086,0.0011898414467324198,-0.01942793017712043
2013-02-26,0.013934245389753741,0.0007084383444343977,0.0006561225617635356,0.012569684483555808
2013-02-27,-0.009800108614899772,8.114843440817174e-06,-0.000317508540266588,-0.009490714918074001
2013-02-28,-0.007130667683409642,-0.0005340277545981987,0.0007488996506816724,-0.007345539579493116
2013-03-01,-0.0247618020046535,-0.0009083041126898874,-0.0006110904111617013,-0.023242407480801912
2013-03-04,-0.024206544722434442,-0.0009244116132981296,0.0018009136684068036,-0.025083046777543114
2013-03-05,0.026401719030024084,-0.0007078028804323598,0.0029933907565287024,0.02411613115392774
